NAME,DATE,MAG,MAGERR,FILTER,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AIRMASS,GROUP,CHART,NOTES
V1432 AQL,2457673.5049826391,16.475,0.097,CV,NO,STD,120,12.293,150,15.389,1.624,NA,APASS,na
V1432 AQL,2457673.5050868057,16.630,0.108,CV,NO,STD,120,12.289,150,15.386,1.624,NA,APASS,na
V1432 AQL,2457673.5051793982,16.462,0.096,CV,NO,STD,120,12.305,150,15.416,1.624,NA,APASS,na
V1432 AQL,2457673.5052835648,16.661,0.116,CV,NO,STD,120,12.291,150,15.414,1.624,NA,APASS,na
V1432 AQL,2457673.5053761574,16.295,0.089,CV,NO,STD,120,12.307,150,15.386,1.624,NA,APASS,na
V1432 AQL,2457673.5054803239,16.375,0.090,CV,NO,STD,120,12.278,150,15.355,1.624,NA,APASS,na
V1432 AQL,2457673.5055844910,16.681,0.125,CV,NO,STD,120,12.357,150,15.420,1.624,NA,APASS,na
V1432 AQL,2457673.5057002315,16.602,0.108,CV,NO,STD,120,12.285,150,15.390,1.624,NA,APASS,na
V1432 AQL,2457673.5057928241,16.593,0.106,CV,NO,STD,120,12.283,150,15.344,1.624,NA,APASS,na
V1432 AQL,2457673.5058854166,16.496,0.098,CV,NO,STD,120,12.295,150,15.397,1.624,NA,APASS,na
V1432 AQL,2457673.5060011572,16.534,0.101,CV,NO,STD,120,12.302,150,15.370,1.624,NA,APASS,na
V1432 AQL,2457673.5060937498,16.703,0.120,CV,NO,STD,120,12.318,150,15.389,1.624,NA,APASS,na
V1432 AQL,2457673.5061863428,16.646,0.116,CV,NO,STD,120,12.354,150,15.423,1.624,NA,APASS,na
V1432 AQL,2457673.5062905094,16.481,0.095,CV,NO,STD,120,12.297,150,15.419,1.624,NA,APASS,na
V1432 AQL,2457673.5063946759,16.602,0.111,CV,NO,STD,120,12.305,150,15.423,1.624,NA,APASS,na
V1432 AQL,2457673.5064988425,16.576,0.101,CV,NO,STD,120,12.326,150,15.416,1.624,NA,APASS,na
V1432 AQL,2457673.5066030091,16.428,0.098,CV,NO,STD,120,12.298,150,15.412,1.624,NA,APASS,na
V1432 AQL,2457673.5066956021,16.500,0.099,CV,NO,STD,120,12.319,150,15.405,1.624,NA,APASS,na
V1432 AQL,2457673.5067881946,16.635,0.111,CV,NO,STD,120,12.291,150,15.373,1.624,NA,APASS,na
V1432 AQL,2457673.5069039352,16.569,0.102,CV,NO,STD,120,12.292,150,15.426,1.624,NA,APASS,na
V1432 AQL,2457673.5070081018,16.549,0.103,CV,NO,STD,120,12.283,150,15.351,1.624,NA,APASS,na
V1432 AQL,2457673.5071122684,16.696,0.112,CV,NO,STD,120,12.285,150,15.362,1.624,NA,APASS,na
V1432 AQL,2457673.5072164354,16.586,0.108,CV,NO,STD,120,12.338,150,15.388,1.624,NA,APASS,na
V1432 AQL,2457673.5073206020,16.578,0.104,CV,NO,STD,120,12.329,150,15.408,1.624,NA,APASS,na
V1432 AQL,2457673.5074247685,16.502,0.100,CV,NO,STD,120,12.331,150,15.426,1.624,NA,APASS,na
V1432 AQL,2457673.5075289351,16.591,0.112,CV,NO,STD,120,12.318,150,15.420,1.625,NA,APASS,na
V1432 AQL,2457673.5076331017,16.672,0.112,CV,NO,STD,120,12.321,150,15.421,1.625,NA,APASS,na
V1432 AQL,2457673.5077372687,16.667,0.119,CV,NO,STD,120,12.358,150,15.385,1.625,NA,APASS,na
V1432 AQL,2457673.5078298612,16.527,0.099,CV,NO,STD,120,12.322,150,15.357,1.625,NA,APASS,na
V1432 AQL,2457673.5079340278,16.542,0.105,CV,NO,STD,120,12.311,150,15.380,1.625,NA,APASS,na
V1432 AQL,2457673.5080381944,16.630,0.105,CV,NO,STD,120,12.289,150,15.375,1.625,NA,APASS,na
V1432 AQL,2457673.5081423610,16.895,0.135,CV,NO,STD,120,12.268,150,15.366,1.625,NA,APASS,na
V1432 AQL,2457673.5082465280,16.572,0.102,CV,NO,STD,120,12.334,150,15.431,1.625,NA,APASS,na
V1432 AQL,2457673.5083622686,16.687,0.118,CV,NO,STD,120,12.325,150,15.374,1.625,NA,APASS,na
V1432 AQL,2457673.5084664351,16.763,0.120,CV,NO,STD,120,12.331,150,15.434,1.625,NA,APASS,na
V1432 AQL,2457673.5085821757,16.626,0.109,CV,NO,STD,120,12.288,150,15.333,1.625,NA,APASS,na
V1432 AQL,2457673.5086863427,16.824,0.140,CV,NO,STD,120,12.339,150,15.429,1.625,NA,APASS,na
V1432 AQL,2457673.5087905093,16.822,0.124,CV,NO,STD,120,12.307,150,15.407,1.625,NA,APASS,na
V1432 AQL,2457673.5088831019,16.656,0.110,CV,NO,STD,120,12.313,150,15.421,1.625,NA,APASS,na
V1432 AQL,2457673.5089756944,16.783,0.130,CV,NO,STD,120,12.317,150,15.434,1.625,NA,APASS,na
V1432 AQL,2457673.5090914350,16.856,0.140,CV,NO,STD,120,12.347,150,15.456,1.625,NA,APASS,na
V1432 AQL,2457673.5091956020,16.613,0.119,CV,NO,STD,120,12.409,150,15.501,1.625,NA,APASS,na
V1432 AQL,2457673.5092997686,16.763,0.120,CV,NO,STD,120,12.321,150,15.391,1.626,NA,APASS,na
V1432 AQL,2457673.5093923612,16.666,0.115,CV,NO,STD,120,12.304,150,15.367,1.626,NA,APASS,na
V1432 AQL,2457673.5094965277,16.509,0.099,CV,NO,STD,120,12.323,150,15.382,1.626,NA,APASS,na
V1432 AQL,2457673.5096006943,16.736,0.117,CV,NO,STD,120,12.311,150,15.427,1.626,NA,APASS,na
V1432 AQL,2457673.5096932868,16.851,0.133,CV,NO,STD,120,12.300,150,15.387,1.626,NA,APASS,na
V1432 AQL,2457673.5098090279,16.667,0.114,CV,NO,STD,120,12.328,150,15.399,1.626,NA,APASS,na
V1432 AQL,2457673.5099131945,16.737,0.123,CV,NO,STD,120,12.325,150,15.422,1.626,NA,APASS,na
V1432 AQL,2457673.5100057870,16.655,0.109,CV,NO,STD,120,12.302,150,15.355,1.626,NA,APASS,na
V1432 AQL,2457673.5101215276,16.593,0.110,CV,NO,STD,120,12.345,150,15.409,1.626,NA,APASS,na
V1432 AQL,2457673.5102256946,16.731,0.115,CV,NO,STD,120,12.295,150,15.416,1.626,NA,APASS,na
V1432 AQL,2457673.5103414352,16.502,0.099,CV,NO,STD,120,12.301,150,15.369,1.626,NA,APASS,na
V1432 AQL,2457673.5104456018,16.698,0.109,CV,NO,STD,120,12.289,150,15.366,1.626,NA,APASS,na
V1432 AQL,2457673.5105497683,16.601,0.112,CV,NO,STD,120,12.341,150,15.411,1.626,NA,APASS,na
V1432 AQL,2457673.5106539354,16.696,0.120,CV,NO,STD,120,12.317,150,15.422,1.626,NA,APASS,na
V1432 AQL,2457673.5107465279,16.700,0.109,CV,NO,STD,120,12.299,150,15.348,1.627,NA,APASS,na
V1432 AQL,2457673.5108506945,16.651,0.112,CV,NO,STD,120,12.315,150,15.464,1.627,NA,APASS,na
V1432 AQL,2457673.5109432871,16.660,0.108,CV,NO,STD,120,12.314,150,15.418,1.627,NA,APASS,na
V1432 AQL,2457673.5110590276,16.899,0.141,CV,NO,STD,120,12.319,150,15.411,1.627,NA,APASS,na
V1432 AQL,2457673.5111516202,16.623,0.106,CV,NO,STD,120,12.320,150,15.387,1.627,NA,APASS,na
V1432 AQL,2457673.5112673612,16.863,0.137,CV,NO,STD,120,12.321,150,15.461,1.627,NA,APASS,na
V1432 AQL,2457673.5113599538,16.815,0.135,CV,NO,STD,120,12.364,150,15.524,1.627,NA,APASS,na
V1432 AQL,2457673.5114525463,17.090,0.171,CV,NO,STD,120,12.355,150,15.448,1.627,NA,APASS,na
V1432 AQL,2457673.5115682869,17.009,0.150,CV,NO,STD,120,12.345,150,15.458,1.627,NA,APASS,na
V1432 AQL,2457673.5116608795,17.403,0.220,CV,NO,STD,120,12.312,150,15.430,1.627,NA,APASS,na
V1432 AQL,2457673.5117650465,17.002,0.145,CV,NO,STD,120,12.325,150,15.394,1.627,NA,APASS,na
V1432 AQL,2457673.5118576391,16.941,0.141,CV,NO,STD,120,12.364,150,15.489,1.627,NA,APASS,na
V1432 AQL,2457673.5119502316,17.241,0.192,CV,NO,STD,120,12.333,150,15.399,1.627,NA,APASS,na
V1432 AQL,2457673.5120659722,16.952,0.135,CV,NO,STD,120,12.306,150,15.357,1.628,NA,APASS,na
V1432 AQL,2457673.5121701388,17.214,0.184,CV,NO,STD,120,12.318,150,15.383,1.628,NA,APASS,na
V1432 AQL,2457673.5122743053,17.649,0.257,CV,NO,STD,120,12.313,150,15.411,1.628,NA,APASS,na
V1432 AQL,2457673.5123900464,17.241,0.182,CV,NO,STD,120,12.332,150,15.424,1.628,NA,APASS,na
V1432 AQL,2457673.5124826389,17.467,0.227,CV,NO,STD,120,12.306,150,15.390,1.628,NA,APASS,na
V1432 AQL,2457673.5125752315,17.146,0.171,CV,NO,STD,120,12.314,150,15.377,1.628,NA,APASS,na
V1432 AQL,2457673.5126678240,17.171,0.172,CV,NO,STD,120,12.354,150,15.438,1.628,NA,APASS,na
V1432 AQL,2457673.5127835646,17.593,0.244,CV,NO,STD,120,12.310,150,15.404,1.628,NA,APASS,na
V1432 AQL,2457673.5128761572,17.552,0.245,CV,NO,STD,120,12.344,150,15.421,1.628,NA,APASS,na
V1432 AQL,2457673.5129803242,17.352,0.196,CV,NO,STD,120,12.300,150,15.394,1.628,NA,APASS,na
V1432 AQL,2457673.5130844908,17.333,0.193,CV,NO,STD,120,12.303,150,15.372,1.628,NA,APASS,na
V1432 AQL,2457673.5131770833,17.973,0.347,CV,NO,STD,120,12.324,150,15.412,1.629,NA,APASS,na
V1432 AQL,2457673.5132696759,17.778,0.289,CV,NO,STD,120,12.336,150,15.400,1.629,NA,APASS,na
V1432 AQL,2457673.5133738425,17.757,0.277,CV,NO,STD,120,12.333,150,15.425,1.629,NA,APASS,na
V1432 AQL,2457673.5134664350,17.528,0.242,CV,NO,STD,120,12.355,150,15.481,1.629,NA,APASS,na
V1432 AQL,2457673.5135706021,17.762,0.291,CV,NO,STD,120,12.357,150,15.471,1.629,NA,APASS,na
V1432 AQL,2457673.5136631946,17.585,0.251,CV,NO,STD,120,12.359,150,15.431,1.629,NA,APASS,na
V1432 AQL,2457673.5137789352,18.031,0.351,CV,NO,STD,120,12.307,150,15.378,1.629,NA,APASS,na
V1432 AQL,2457673.5138715277,17.773,0.295,CV,NO,STD,120,12.371,150,15.440,1.629,NA,APASS,na
V1432 AQL,2457673.5139641203,17.623,0.256,CV,NO,STD,120,12.335,150,15.454,1.629,NA,APASS,na
V1432 AQL,2457673.5140682869,17.742,0.289,CV,NO,STD,120,12.347,150,15.415,1.629,NA,APASS,na
V1432 AQL,2457673.5141724539,17.548,0.232,CV,NO,STD,120,12.335,150,15.429,1.630,NA,APASS,na
V1432 AQL,2457673.5142766205,19.126,0.819,CV,NO,STD,120,12.365,150,15.469,1.630,NA,APASS,na
V1432 AQL,2457673.5143807870,18.732,0.588,CV,NO,STD,120,12.322,150,15.391,1.630,NA,APASS,na
V1432 AQL,2457673.5144733796,17.949,0.330,CV,NO,STD,120,12.344,150,15.415,1.630,NA,APASS,na
V1432 AQL,2457673.5145775462,18.005,0.358,CV,NO,STD,120,12.347,150,15.424,1.630,NA,APASS,na
V1432 AQL,2457673.5146817132,20.025,1.350,CV,NO,STD,120,12.411,150,15.498,1.630,NA,APASS,na
V1432 AQL,2457673.5147743057,17.586,0.251,CV,NO,STD,120,12.377,150,15.465,1.630,NA,APASS,na
V1432 AQL,2457673.5148900463,19.033,0.802,CV,NO,STD,120,12.452,150,15.491,1.630,NA,APASS,na
V1432 AQL,2457673.5149826389,18.176,0.431,CV,NO,STD,120,12.426,150,15.561,1.630,NA,APASS,na
V1432 AQL,2457673.5150983795,17.980,0.340,CV,NO,STD,120,12.346,150,15.439,1.631,NA,APASS,na
V1432 AQL,2457673.5152025465,17.530,0.245,CV,NO,STD,120,12.363,150,15.455,1.631,NA,APASS,na
V1432 AQL,2457673.5153067131,18.225,0.428,CV,NO,STD,120,12.316,150,15.377,1.631,NA,APASS,na
V1432 AQL,2457673.5154108796,18.341,0.449,CV,NO,STD,120,12.336,150,15.404,1.631,NA,APASS,na
V1432 AQL,2457673.5155150462,17.860,0.316,CV,NO,STD,120,12.356,150,15.408,1.631,NA,APASS,na
V1432 AQL,2457673.5156076388,18.140,0.378,CV,NO,STD,120,12.360,150,15.454,1.631,NA,APASS,na
V1432 AQL,2457673.5157118058,18.521,0.537,CV,NO,STD,120,12.377,150,15.495,1.631,NA,APASS,na
V1432 AQL,2457673.5159201389,17.913,0.331,CV,NO,STD,120,12.347,150,15.432,1.631,NA,APASS,na
V1432 AQL,2457673.5160243055,18.085,0.388,CV,NO,STD,120,12.393,150,15.515,1.632,NA,APASS,na
V1432 AQL,2457673.5161284721,18.790,0.655,CV,NO,STD,120,12.328,150,15.444,1.632,NA,APASS,na
V1432 AQL,2457673.5162210646,18.999,0.733,CV,NO,STD,120,12.339,150,15.401,1.632,NA,APASS,na
V1432 AQL,2457673.5163252316,19.476,0.999,CV,NO,STD,120,12.356,150,15.453,1.632,NA,APASS,na
V1432 AQL,2457673.5164178242,19.736,1.195,CV,NO,STD,120,12.361,150,15.447,1.632,NA,APASS,na
V1432 AQL,2457673.5165335648,19.228,0.872,CV,NO,STD,120,12.373,150,15.422,1.632,NA,APASS,na
V1432 AQL,2457673.5167418984,18.803,0.646,CV,NO,STD,120,12.358,150,15.462,1.632,NA,APASS,na
V1432 AQL,2457673.5168344909,18.599,0.561,CV,NO,STD,120,12.368,150,15.462,1.633,NA,APASS,na
V1432 AQL,2457673.5169386575,18.799,0.658,CV,NO,STD,120,12.377,150,15.459,1.633,NA,APASS,na
V1432 AQL,2457673.5170312501,18.567,0.528,CV,NO,STD,120,12.392,150,15.454,1.633,NA,APASS,na
V1432 AQL,2457673.5171238426,19.817,1.215,CV,NO,STD,120,12.352,150,15.480,1.633,NA,APASS,na
V1432 AQL,2457673.5172164352,18.374,0.480,CV,NO,STD,120,12.371,150,15.466,1.633,NA,APASS,na
V1432 AQL,2457673.5173321757,19.437,0.980,CV,NO,STD,120,12.355,150,15.388,1.633,NA,APASS,na
V1432 AQL,2457673.5174247683,18.154,0.425,CV,NO,STD,120,12.414,150,15.516,1.633,NA,APASS,na
V1432 AQL,2457673.5175289353,18.216,0.396,CV,NO,STD,120,12.329,150,15.435,1.633,NA,APASS,na
V1432 AQL,2457673.5177372685,18.633,0.607,CV,NO,STD,120,12.401,150,15.489,1.634,NA,APASS,na
V1432 AQL,2457673.5178414350,18.312,0.451,CV,NO,STD,120,12.382,150,15.459,1.634,NA,APASS,na
V1432 AQL,2457673.5179340276,18.135,0.397,CV,NO,STD,120,12.355,150,15.449,1.634,NA,APASS,na
V1432 AQL,2457673.5180497686,18.279,0.462,CV,NO,STD,120,12.416,150,15.539,1.634,NA,APASS,na
V1432 AQL,2457673.5181423612,18.705,0.645,CV,NO,STD,120,12.433,150,15.526,1.634,NA,APASS,na
V1432 AQL,2457673.5182581018,18.353,0.463,CV,NO,STD,120,12.392,150,15.447,1.634,NA,APASS,na
V1432 AQL,2457673.5183738428,18.333,0.462,CV,NO,STD,120,12.357,150,15.469,1.634,NA,APASS,na
V1432 AQL,2457673.5184780094,19.140,0.842,CV,NO,STD,120,12.401,150,15.509,1.635,NA,APASS,na
V1432 AQL,2457673.5185821760,18.184,0.394,CV,NO,STD,120,12.377,150,15.452,1.635,NA,APASS,na
V1432 AQL,2457673.5186979165,18.866,0.664,CV,NO,STD,120,12.352,150,15.418,1.635,NA,APASS,na
V1432 AQL,2457673.5187905091,19.893,1.262,CV,NO,STD,120,12.344,150,15.449,1.635,NA,APASS,na
V1432 AQL,2457673.5190104167,18.946,0.705,CV,NO,STD,120,12.340,150,15.428,1.635,NA,APASS,na
V1432 AQL,2457673.5191261573,17.888,0.343,CV,NO,STD,120,12.404,150,15.449,1.635,NA,APASS,na
V1432 AQL,2457673.5192187498,18.444,0.526,CV,NO,STD,120,12.399,150,15.498,1.636,NA,APASS,na
V1432 AQL,2457673.5193229169,18.938,0.733,CV,NO,STD,120,12.379,150,15.441,1.636,NA,APASS,na
V1432 AQL,2457673.5194270834,18.266,0.469,CV,NO,STD,120,12.419,150,15.522,1.636,NA,APASS,na
V1432 AQL,2457673.5195312500,18.137,0.426,CV,NO,STD,120,12.420,150,15.483,1.636,NA,APASS,na
V1432 AQL,2457673.5196238426,18.150,0.386,CV,NO,STD,120,12.313,150,15.467,1.636,NA,APASS,na
V1432 AQL,2457673.5197280091,17.740,0.290,CV,NO,STD,120,12.327,150,15.428,1.636,NA,APASS,na
V1432 AQL,2457673.5198437502,17.441,0.234,CV,NO,STD,120,12.382,150,15.473,1.637,NA,APASS,na
V1432 AQL,2457673.5199479167,17.166,0.172,CV,NO,STD,120,12.337,150,15.432,1.637,NA,APASS,na
V1432 AQL,2457673.5200405093,17.400,0.220,CV,NO,STD,120,12.361,150,15.444,1.637,NA,APASS,na
V1432 AQL,2457673.5201562499,17.240,0.185,CV,NO,STD,120,12.356,150,15.394,1.637,NA,APASS,na
V1432 AQL,2457673.5202488424,16.776,0.133,CV,NO,STD,120,12.391,150,15.432,1.637,NA,APASS,na
V1432 AQL,2457673.5203645835,16.927,0.141,CV,NO,STD,120,12.348,150,15.411,1.637,NA,APASS,na
V1432 AQL,2457673.5204571760,16.746,0.120,CV,NO,STD,120,12.349,150,15.403,1.637,NA,APASS,na
V1432 AQL,2457673.5205729166,16.925,0.146,CV,NO,STD,120,12.408,150,15.476,1.638,NA,APASS,na
V1432 AQL,2457673.5206655092,16.648,0.116,CV,NO,STD,120,12.387,150,15.468,1.638,NA,APASS,na
V1432 AQL,2457673.5207696757,16.455,0.094,CV,NO,STD,120,12.401,150,15.488,1.638,NA,APASS,na
V1432 AQL,2457673.5208738428,16.536,0.103,CV,NO,STD,120,12.383,150,15.441,1.638,NA,APASS,na
V1432 AQL,2457673.5209664353,16.367,0.087,CV,NO,STD,120,12.354,150,15.436,1.638,NA,APASS,na
V1432 AQL,2457673.5210590279,16.338,0.086,CV,NO,STD,120,12.399,150,15.486,1.638,NA,APASS,na
V1432 AQL,2457673.5211631944,16.385,0.092,CV,NO,STD,120,12.405,150,15.523,1.638,NA,APASS,na
V1432 AQL,2457673.5212673610,16.462,0.101,CV,NO,STD,120,12.363,150,15.426,1.639,NA,APASS,na
V1432 AQL,2457673.5213715276,16.343,0.087,CV,NO,STD,120,12.381,150,15.488,1.639,NA,APASS,na
V1432 AQL,2457673.5214641206,16.183,0.077,CV,NO,STD,120,12.429,150,15.477,1.639,NA,APASS,na
V1432 AQL,2457673.5215682872,16.422,0.090,CV,NO,STD,120,12.394,150,15.495,1.639,NA,APASS,na
